Model,Experiment,bpp,ppl_wikitext2,ppl_c4,hellaswag,mathqa,openbookqa,pubmedqa,sciq,zeroshot,commonsense,average9,mmlu,average6,qat,mse,average,ppl_ptb,proxy_err,mse_normed,lambda,arc_challenge,arc_easy,boolq,piqa,winogrande,bpp_key
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale_p2_M2,5.418811872028387,6.184275150299072,8.921332359313965,,,,,,0.7285301182319776,0.707171500305842,,0.6185016379433129,,,1.8748776404688458e-07,,,0.0003335751917136,,,,,,,,5.418812
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale_p2_M4,3.3683150118360152,6.610199451446533,,,,,,,0.7226391036821924,0.7007354012461474,,0.6089588377723971,,,3.160093908293449e-06,,,0.0054457072038271,,,,,,,,3.368315
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale_p2_M4,3.8731108912481713,6.462123394012451,,,,,,,0.7265487884931374,0.705105468204216,,0.6066799601196411,,,2.0196696010994667e-06,,,0.0028369400065782,,,,,,,,3.873111
Llama3-8B,scaleH_scale_cond_ldlq128_aug_scale_p2_M4,6.596451573933546,6.186022758483887,,,,,,,0.7252534554123286,0.7044077540372604,,0.6192137872097991,,,3.05968452783369e-07,,,0.0004349512671849,,,,,,,,6.596452
Llama3-8B,scaleH_scale_cond_ldlq128_ft,2.085647975596098,9.567789077758787,13.016796112060549,,,,,,0.6424015056255707,0.619547560204805,,0.4625409485828229,0.619547560204805,,,,,,,,,,,,,2.085648
Llama3-8B,scaleH_scale_cond_ldlq128_ft,2.374926151851049,8.014425277709961,11.315305709838867,,,,,,0.6773742832500951,0.6553801162116987,,0.5294117647058824,0.6553801162116987,,,,,,,,,,,,,2.374926
Llama3-8B,scaleH_scale_cond_ldlq128_ft,2.5818864792012253,7.452680587768555,10.586408615112305,,,,,,0.7051347905751163,0.68110299798806,,0.5653753026634383,0.68110299798806,,,,,,,,,,,,,2.581886
Llama3-8B,scaleH_scale_cond_ldlq128_ft,2.870673519487565,7.0045366287231445,9.990496635437012,,,,,,0.7133111367465166,0.6902567910781815,,0.5821820253525138,0.6902567910781815,,,,,,,,,,,,,2.870674
Llama3-8B,scaleH_scale_cond_ldlq128_ft,3.2385592135385823,6.617441177368164,9.50832462310791,,,,,,0.7180918967428043,0.696531138144065,,0.6017661301808859,0.696531138144065,,,,,,,,,,,,,3.238559
Llama3-8B,scaleH_scale_cond_ldlq128_ft,3.738123337523296,6.398059368133545,9.1771240234375,,,,,,0.7247428955461601,0.7032852151857648,,0.6093861273322888,0.7032852151857648,,,,,,,,,,,,,3.738123
Llama3-8B,scaleH_scale_cond_ldlq128_ft,4.526312804852541,6.23053789138794,8.973627090454102,,,,,,0.7270624617626382,0.7058156775725631,,0.6129468736647201,0.7058156775725631,,,,,,,,,,,,,4.526313
Llama3-8B,scaleH_scale_cond_ldlq128_ft,5.383243607213864,6.1777424812316895,8.918499946594238,,,,,,0.7288063650758192,0.7074846908062286,,0.620566870816123,0.7074846908062286,,,,,,,,,,,,,5.383244
Llama3-8B,scaleH_scale_cond_ldlq128_ft_scaleh_rnorm,2.5816884556641946,7.378907680511475,10.515342712402344,,,,,,,,,,,,,,,,,,,,,,,2.581688
Llama3-8B,scaleH_scale_cond_ldlq128_ft_skip1down,2.870619389505097,6.9752516746521,9.964187622070312,,,,,,0.7145804842712631,0.6914971472359444,,0.580259222333001,,,,,,,,,,,,,,2.870619
Llama3-8B,scaleH_scale_cond_ldlq128_ft_skip1down,3.238497975233829,6.606043338775635,9.491512298583984,,,,,,0.7193950846722187,0.6973847706531252,,0.6033328585671557,,,,,,,,,,,,,,3.238498
Llama3-8B,scaleH_scale_cond_ldlq128_ft_skip1down,3.738057998599428,6.385972499847412,9.16850757598877,,,,,,0.724805995056441,0.7030556498005693,,0.6103831363053696,,,,,,,,,,,,,,3.738058
Llama3-8B,scaleH_scale_cond_ldlq128_ft_skip1down,4.526247419588493,6.223353862762451,8.968546867370605,,,,,,0.7260503008763948,0.7048228375324269,,0.6145136020509899,,,,,,,,,,,,,,4.526247
Llama3-8B,scaleH_scale_cond_ldlq128_ft_skip1down,5.383218906864975,6.172521591186523,8.913383483886719,,,,,,0.7275082809465874,0.7062037905186243,,0.621919954422447,,,,,,,,,,,,,,5.383219
Llama3-8B,scaleH_scale_cond_ldlq128_lb1,2.1002917440894704,9.955157279968262,13.518024444580078,,,,,,,,,,,,,,,,,,,,,,,2.100292
Llama3-8B,scaleH_scale_cond_ldlq128_lb1,2.595185310221636,7.581960678100586,10.778346061706545,,,,,,,,,,,,,,,,,,,,,,,2.595185
Llama3-8B,scaleH_scale_cond_ldlq128_lb1,2.883571780071809,7.078410625457764,10.099358558654783,,,,,,,,,,,,,,,,,,,,,,,2.883572
Llama3-8B,scaleH_scale_cond_ldlq128_lb1,3.250968553269139,6.702467918395996,9.590213775634766,,,,,,,,,,,,,,,,,,,,,,,3.250969
Llama3-8B,scaleH_scale_cond_ldlq128_lb1,3.750199413213593,6.452032089233398,9.222333908081056,,,,,,,,,,,,,,,,,,,,,,,3.750199
Llama3-8B,scaleH_scale_cond_ldlq128_lb1,4.537625389603468,6.264641284942627,9.014293670654297,,,,,,,,,,,,,,,,,,,,,,,4.537625
Llama3-8B,scaleH_scale_cond_ldlq128_lb1,5.388680987633192,6.200242519378662,8.944779396057129,,,,,,,,,,,,,,,,,,,,,,,5.388681
Llama3-8B,scaleH_scale_cond_ldlq128_uniform31.6_ft_scaleh_rnorm,3.2385716435427847,6.644343852996826,9.501782417297363,,,,,,0.7210807787193744,0.6991048579217253,,0.5959265061956986,,,,,,,,,,,,,,3.238572
Llama3-8B,scaleH_scale_cond_ldlq128_uniform31.6_ft_scaleh_rnorm,3.736826651944564,6.378746032714844,9.168744087219238,,,,,,0.7279040339306653,0.7059360941322894,,0.6118786497649907,,,,,,,,,,,,,,3.736827
Llama3-8B,scaleH_scale_cond_ldlq128_uniform31.6_ft_scaleh_rnorm,4.526172189471813,6.228664875030518,8.975276947021484,,,,,,0.7310159064688625,0.7096081236108608,,0.6160803304372596,,,,,,,,,,,,,,4.526172
Llama3-8B,scaleH_scale_cond_ldlq128_uniform31.6_ft_scaleh_rnorm,5.3875273153758965,6.1709885597229,8.911539077758789,,,,,,0.7292839216765028,0.7079822363967537,,0.6207093006694203,,,,,,,,,,,,,,5.387527
Llama3-8B,scaleH_scale_cond_ldlq128_v2,2.374082615169195,8.400717735290527,11.691731452941896,,,,,,,,,,,,,,,,,,,,,,,2.374083
Llama3-8B,scaleH_scale_cond_ldlq128_v2,2.580094145754209,7.660361289978027,10.846039772033691,,,,,,,,,,,,,,,,,,,,,,,2.580094
Llama3-8B,scaleH_scale_cond_ldlq128_v2,3.237698904883403,6.7432942390441895,9.63005828857422,,,,,,,,,,,,,,,,,,,,,,,3.237699
Llama3-8B,scaleH_scale_cond_ldlq128_v2,3.736503962570658,6.452659130096436,9.234439849853516,,,,,,,,,,,,,,,,,,,,,,,3.736504
Llama3-8B,scaleH_scale_cond_ldlq128_v2,4.524914811436947,6.264720439910889,9.005582809448242,,,,,,,,,,,,,,,,,,,,,,,4.524915
Llama3-8B,scaleH_scale_cond_ldlq128_v2,5.434868938361223,6.214133739471436,8.950358390808105,,,,,,,,,,,,,,,,,,,,,,,5.434869
Llama3-8B,scaleH_scale_cond_ldlq128_v2_pe,2.3447409284372744,10.973031044006348,14.894671440124512,,,,,,,,,,,,,,,,,,,,,,,2.344741
Llama3-8B,scaleH_scale_cond_ldlq128_v2_pe,2.551322147393456,9.478032112121582,12.854801177978516,,,,,,,,,,,,,,,,,,,,,,,2.551322
Llama3-8B,scaleH_scale_cond_ldlq128_v2_pe,3.2091005746848307,7.594715595245361,10.744976043701172,,,,,,,,,,,,,,,,,,,,,,,3.209101
Llama3-8B,scaleH_scale_cond_ldlq128_v2_pe,3.7053889210980673,7.194960117340088,10.236467361450195,,,,,,,,,,,,,,,,,,,,,,,3.705389
Llama3-8B,scaleH_scale_cond_ldlq128_v2_pe,4.498984284698963,6.998477935791016,9.920232772827148,,,,,,,,,,,,,,,,,,,,,,,4.498984
Llama3-8B,scaleH_scale_cond_ldlq128_v2_pe,5.460422305533519,6.9448347091674805,9.821907043457031,,,,,,,,,,,,,,,,,,,,,,,5.460422
Llama3-8B,scaleH_scale_cond_uniform10_ldlq128,2.575169363112834,7.696529865264893,10.856331825256348,,,,,,,,,,,,,,12.29035472869873,,,,,,,,,2.575169
Llama3-8B,scaleH_scale_cond_uniform10_ldlq128,2.865382744263535,7.147658824920654,10.161725997924805,,,,,,,,,,,,,,11.568493843078612,,,,,,,,,2.865383
Llama3-8B,scaleH_scale_cond_uniform10_ldlq128,3.2326908683126723,6.761843204498291,9.643884658813477,,,,,,,,,,,,,,11.130522727966309,,,,,,,,,3.232691
Llama3-8B,scaleH_scale_cond_uniform10_ldlq128,4.520342029272937,6.253541946411133,9.001680374145508,,,,,,,,,,,,,,10.687501907348633,,,,,,,,,4.520342
Llama3-8B,scaleH_scale_cond_uniform31_ldlq128,2.574981751556222,7.68012809753418,10.82942008972168,,,,,,,,,,,,,,12.194998741149902,,,,,,,,,2.574982
Llama3-8B,scaleH_scale_cond_uniform31_ldlq128,2.8652208686868947,7.131571769714356,10.168914794921877,,,,,,,,,,,,,,11.554551124572754,,,,,,,,,2.865221
Llama3-8B,scaleH_scale_cond_uniform31_ldlq128,3.232549828226463,6.7583537101745605,9.639144897460938,,,,,,,,,,,,,,11.086021423339844,,,,,,,,,3.23255
Llama3-8B,scaleH_scale_cond_uniform31_ldlq128,3.730811932558516,6.424699306488037,9.223726272583008,,,,,,,,,,,,,,10.826144218444824,,,,,,,,,3.730812
Llama3-8B,scaleH_scale_cond_uniform31_ldlq128,4.520163461852532,6.255096435546875,9.002313613891602,,,,,,,,,,,,,,10.670652389526367,,,,,,,,,4.520163
Llama3-8B,scaleH_scale_cond_uniform31_ldlq128,5.381519168525791,6.185771942138672,8.922355651855469,,,,,,,,,,,,,,10.61391544342041,,,,,,,,,5.381519
Llama3-8B,scaleHinv_std_ldlq128,2.611253816558299,8.884323120117188,11.709531784057615,,,,,,,,,,,,,,14.482330322265623,,,,,,,,,2.611254
Llama3-8B,scaleHinv_std_ldlq128,3.0581614942370483,7.279266357421875,10.261993408203123,,,,,,,,,,,,,,11.761632919311523,,,,,,,,,3.058161
Llama3-8B,scaleHinv_std_ldlq128,3.106250076872619,7.082961559295654,10.024917602539062,,,,,,,,,,,,,,11.721009254455566,,,,,,,,,3.10625
Llama3-8B,scaleHinv_std_ldlq128,3.5527175721363164,6.596385478973389,9.471128463745115,,,,,,,,,,,,,,10.940265655517578,,,,,,,,,3.552718
Llama3-8B,scaleh_ldlq128,2.508376418120371,10.111382484436035,13.82119846343994,,,,,,,,,,,,,,17.292261123657227,,,,,,,,,2.508376
Llama3-8B,scaleh_ldlq128,3.022453308763663,7.084653377532959,10.087751388549805,,,,,,,,,,,,,,11.50161838531494,,,,,,,,,3.022453
Llama3-8B,scaleh_ldlq128,3.82659075245297,6.433645248413086,9.251546859741213,,,,,,,,,,,,,,10.883688926696776,,,,,,,,,3.826591
Llama3-8B,scaleh_ldlq128,4.715292435031957,6.230914115905762,8.986351013183594,,,,,,,,,,,,,,10.688093185424805,,,,,,,,,4.715292
Llama3-8B,scaleh_ldlq128_ql01,2.508376418120371,10.111382484436035,13.82119846343994,,,,,,,,,,,,,,17.292261123657227,,,,,,,,,2.508376
Llama3-8B,scaleh_ldlq128_ql01,3.022453308763663,7.084653377532959,10.087751388549805,,,,,,,,,,,,,,11.50161838531494,,,,,,,,,3.022453
Llama3-8B,scaleh_ldlq128_ql01,3.0500663239889456,7.088598251342773,10.131587982177734,,,,,,,,,,,,,,11.438223838806152,,,,,,,,,3.050066
Llama3-8B,scaleh_ldlq128_ql01,3.5455382833517013,6.629617214202881,9.494544982910156,,,,,,,,,,,,,,11.109347343444824,,,,,,,,,3.545538
Llama3-8B,scaleh_ldlq128_ql01,3.82659075245297,6.433645248413086,9.251546859741213,,,,,,,,,,,,,,10.883688926696776,,,,,,,,,3.826591
Llama3-8B,scaleh_ldlq128_ql01,4.347694051228105,6.309531211853027,9.063860893249512,,,,,,,,,,,,,,10.737150192260742,,,,,,,,,4.347694
Llama3-8B,scaleh_ldlq128_ql01,4.715292435031957,6.230914115905762,8.986351013183594,,,,,,,,,,,,,,10.688093185424805,,,,,,,,,4.715292
Llama3-8B,scaleh_ldlq128_ql01,5.237194103672384,6.192234039306641,8.939167976379395,,,,,,,,,,,,,,10.620909690856934,,,,,,,,,5.237194
Llama3-8B,scaleh_ql0,2.498403452659169,15.175440788269045,20.22492218017578,,,,,,,,,,,,,,,,,,,,,,,2.498403
Llama3-8B,scaleh_ql0,3.015894987477133,7.311676025390625,10.424495697021484,,,,,,,,,,,,,,,,,,,,,,,3.015895
Llama3-8B,scaleh_ql0,3.822300351869601,6.495203971862793,9.328713417053224,,,,,,,,,,,,,,,,,,,,,,,3.8223
Llama3-8B,scaleh_ql0,4.711789281465686,6.246359348297119,9.0017728805542,,,,,,,,,,,,,,,,,,,,,,,4.711789
Llama3-8B,scaleh_ql01,2.498403452659169,15.175440788269045,20.22492218017578,,,,,,,,,,,,,,,,,,,,,,,2.498403
Llama3-8B,scaleh_ql01,3.015894987477133,7.311676025390625,10.424495697021484,,,,,,,,,,,,,,,,,,,,,,,3.015895
Llama3-8B,scaleh_ql01,3.0416873205238235,7.327608108520508,10.500391006469728,,,,,,,,,,,,,,,,,,,,,,,3.041687
Llama3-8B,scaleh_ql01,3.539811827099094,6.712131023406982,9.596988677978516,,,,,,,,,,,,,,,,,,,,,,,3.539812
Llama3-8B,scaleh_ql01,3.822300351869601,6.495203971862793,9.328713417053224,,,,,,,,,,,,,,,,,,,,,,,3.8223
Llama3-8B,scaleh_ql01,4.34365296542931,6.340238094329834,9.104463577270508,,,,,,,,,,,,,,,,,,,,,,,4.343653
Llama3-8B,scaleh_ql01,4.711789281465686,6.246359348297119,9.0017728805542,,,,,,,,,,,,,,,,,,,,,,,4.711789
Llama3-8B,scaleh_ql01,5.233760076360061,6.198488235473633,8.951273918151855,,,,,,,,,,,,,,,,,,,,,,,5.23376
Llama3-8B,scaleh_ql1,3.0416873205238235,7.327608108520508,10.500391006469728,,,,,,,,,,,,,,,,,,,,,,,3.041687
Llama3-8B,scaleh_ql1,3.539811827099094,6.712131023406982,9.596988677978516,,,,,,,,,,,,,,,,,,,,,,,3.539812
Llama3-8B,scaleh_ql1,4.34365296542931,6.340238094329834,9.104463577270508,,,,,,,,,,,,,,,,,,,,,,,4.343653
Llama3-8B,scaleh_ql1,5.233760076360061,6.198488235473633,8.951273918151855,,,,,,,,,,,,,,,,,,,,,,,5.23376
Llama3-8B,scaleh_ql2,5.585668848899122,6.334768295288086,9.113519668579102,,,,,,,,,,,,,,,,,,,,,,,5.585669
Llama3-8B,scaleh_ql2,6.051131140369062,6.249993801116943,9.001523971557617,,,,,,,,,,,,,,,,,,,,,,,6.051131
Llama3-8B,scaleh_ql2,6.7612041450607085,6.1831560134887695,8.931918144226074,,,,,,,,,,,,,,,,,,,,,,,6.761204
Llama3-8B,scaleh_ql2,8.20382260860732,6.161946773529053,8.909083366394043,,,,,,,,,,,,,,,,,,,,,,,8.203823
Llama3-8B,scaleh_ql3,16.377552289515734,6.156798362731934,8.903621673583984,,,,,,,,,,,,,,,,,,,,,,,16.377552
Llama3-8B,scaleh_ql3,7.262196114000219,6.259788513183594,9.036795616149902,,,,,,,,,,,,,,,,,,,,,,,7.262196
Llama3-8B,scaleh_ql3,7.737668412092787,6.208874225616455,8.96630859375,,,,,,,,,,,,,,,,,,,,,,,7.737668
Llama3-8B,scaleh_ql3,9.66775209041169,6.17849588394165,8.921945571899414,,,,,,,,,,,,,,,,,,,,,,,9.667752
Llama3-8B,scaleh_std_ldlq128,2.56193470677737,9.511009216308594,11.967103958129885,,,,,,,,,,,,,,13.23721408843994,,,,,,,,,2.561935
Llama3-8B,scaleh_std_ldlq128,3.0330681410582305,7.1454691886901855,10.18868350982666,,,,,,,,,,,,,,11.646202087402344,,,,,,,,,3.033068
Llama3-8B,scaleh_std_ldlq128,3.0683235764960184,7.0453314781188965,10.08665943145752,,,,,,,,,,,,,,11.55809497833252,,,,,,,,,3.068324
Llama3-8B,scaleh_std_ldlq128,3.5328248935268047,6.621460914611816,9.49738883972168,,,,,,,,,,,,,,11.051824569702148,,,,,,,,,3.532825
Llama3-8B,scaleh_std_ldlq128_2048,3.042073125015192,7.086606025695801,10.130578994750977,,,,,,,,,,,,,,11.563833236694336,,,,,,,,,3.042073
Llama3-8B,scaleh_std_ldlq128_2048,3.5132787856497227,6.628654003143311,9.50917911529541,,,,,,,,,,,,,,11.077012062072754,,,,,,,,,3.513279
Llama3-8B,uniform_ql0_rnorm,2.158274119791503,14.82981300354004,19.52887344360352,,,,,,,,,,,,,,,,,,,,,,,2.158274
Llama3-8B,uniform_ql0_rnorm,2.530061707903559,8.774763107299805,12.378929138183594,,,,,,,,,,,,,,,,,,,,,,,2.530062
Llama3-8B,uniform_ql0_rnorm,3.032560429464166,7.300605297088623,10.433653831481934,,,,,,,,,,,,,,,,,,,,,,,3.03256
Llama3-8B,uniform_ql0_rnorm,3.825958107383205,6.628237724304199,9.470830917358398,,,,,,,,,,,,,,,,,,,,,,,3.825958
Llama3-8B,uniform_ql0_rnorm,4.663575361267879,6.296040058135986,9.057125091552734,,,,,,,,,,,,,,,,,,,,,,,4.663575
Llama3-8B,uniform_ql0_rnorm,5.904546473748409,6.166773796081543,8.915921211242676,,,,,,,,,,,,,,,,,,,,,,,5.904546
Llama3-8B,uniform_ql0_rnorm,6.290223121643066,6.164838790893555,8.915803909301758,,,,,,,,,,,,,,,,,,,,,,,6.290223
Llama3-8B,uniform_ql1_rnorm,2.63781911922762,8.385383605957031,11.846969604492188,,,,,,,,,,,,9.018183540240224e-06,,,,,,,,,,,2.637819
Llama3-8B,uniform_ql1_rnorm,3.004372580550038,7.372531414031982,10.540349960327148,,,,,,,,,,,,5.6679011239615725e-06,,,,,,,,,,,3.004373
Llama3-8B,uniform_ql1_rnorm,3.502678175098621,6.775069236755371,9.694951057434082,,,,,,,,,,,,3.2587399815521023e-06,,,,,,,,,,,3.502678
Llama3-8B,uniform_ql1_rnorm,4.285856784966129,6.404228687286377,9.190658569335938,,,,,,,,,,,,1.490894444754732e-06,,,,,,,,,,,4.285857
Llama3-8B,uniform_ql1_rnorm,5.105869916482614,6.219299793243408,8.974045753479004,,,,,,,,,,,,7.144069757521935e-07,,,,,,,,,,,5.10587
Llama3-8B,uniform_ql1_rnorm,6.170509386521119,6.155166149139404,8.909514427185059,,,,,,,,,,,,2.1862270406727625e-07,,,,,,,,,,,6.170509
Llama3-8B,uniform_ql1_rnorm,6.401246357422608,6.158701419830322,8.902277946472168,,,,,,,,,,,,1.662474332332524e-07,,,,,,,,,,,6.401246
Llama3-8B,uniform_ql2_rnorm,5.009368084944212,6.566452026367188,9.38457202911377,,,,,,,,,,,,,,,,,,,,,,,5.009368
Llama3-8B,uniform_ql2_rnorm,5.384553722464121,6.412943363189697,9.207050323486328,,,,,,,,,,,,,,,,,,,,,,,5.384554
Llama3-8B,uniform_ql2_rnorm,5.852004191909845,6.289726734161377,9.038107872009276,,,,,,,,,,,,,,,,,,,,,,,5.852004
Llama3-8B,uniform_ql2_rnorm,6.392424840193528,6.157599449157715,8.911300659179688,,,,,,,,,,,,,,,,,,,,,,,6.392425
Llama3-8B,uniform_ql2_rnorm,6.414240805002359,6.1896162033081055,8.942237854003906,,,,,,,,,,,,,,,,,,,,,,,6.414241
Llama3-8B,uniform_ql2_rnorm,6.576791627189288,6.186446666717529,8.939000129699707,,,,,,,,,,,,,,,,,,,,,,,6.576792
Llama3-8B,uniform_ql3_rnorm,6.091357163081948,6.380714416503906,9.177294731140137,,,,,,,,,,,,,,,,,,,,,,,6.091357
Llama3-8B,uniform_ql3_rnorm,6.283482224035722,6.174943923950195,8.924566268920898,,,,,,,,,,,,,,,,,,,,,,,6.283482
Llama3-8B,uniform_ql3_rnorm,6.316535038157151,6.168900966644287,8.910731315612793,,,,,,,,,,,,,,,,,,,,,,,6.316535
Llama3-8B,uniform_ql3_rnorm,6.441968945786357,6.304718017578125,9.058552742004396,,,,,,,,,,,,,,,,,,,,,,,6.441969
Llama3-8B,uniform_ql3_rnorm,6.822007679308836,6.179440021514893,8.923283576965332,,,,,,,,,,,,,,,,,,,,,,,6.822008
Llama3-8B,uniform_ql3_rnorm,6.832673619859493,6.226238250732422,8.987916946411133,,,,,,,,,,,,,,,,,,,,,,,6.832674
Llama3-8B,uniform_ql3_rnorm,7.089986016830573,6.183391094207764,8.935113906860352,,,,,,,,,,,,,,,,,,,,,,,7.089986
Llama3-8B,webp128,3.578642236498686,15.992250442504885,19.601282119750977,,,,,,0.5864426377578235,,,,,,,,,,,,,,,,,3.578642
Llama3-8B,webp128,3.759446696593211,10.19884204864502,14.404316902160645,,,,,,0.6338872787125408,,,,,,,,,,,,,,,,,3.759447
Llama3-8B,webp128,3.98473471059249,9.68022918701172,13.53329372406006,,,,,,0.655129120101044,,,,,,,,,,,,,,,,,3.984735
Llama3-8B,webp128,4.272304408825361,8.740178108215332,12.374655723571776,,,,,,0.6778026834275179,,,,,,,,,,,,,,,,,4.272304
Llama3.2-1B-Inst,NWC_ql_ldlq128_rnorm_ft,1.4841673243148574,782.8790283203125,363.1112060546875,,,,,,0.4307570483730664,0.4045892484699538,,0.2417746759720837,,,,,,,,,,,,,,1.484167
Llama3.2-1B-Inst,NWC_ql_ldlq128_rnorm_ft,2.303955084034081,26.33157730102539,28.90634536743164,,,,,,0.53970664822932,0.5117285867289743,,0.316265489246546,,,,,,,,,,,,,,2.303955
Llama3.2-1B-Inst,NWC_ql_ldlq128_rnorm_ft,2.670475257367923,16.328323364257812,21.675613403320312,,,,,,0.5755417037478464,0.5478647836616107,,0.3972368608460333,,,,,,,,,,,,,,2.670475
Llama3.2-1B-Inst,NWC_ql_ldlq128_rnorm_ft,3.168198166736241,14.43044090270996,19.84836769104004,,,,,,0.5993271372904754,0.5715696667887334,,0.4275032046716991,,,,,,,,,,,,,,3.168198
Llama3.2-1B-Inst,NWC_ql_ldlq128_rnorm_ft,3.956424789695904,13.591477394104004,18.96079635620117,,,,,,0.6124860579952618,0.584527069175166,,0.4493661871528272,,,,,,,,,,,,,,3.956425
Llama3.2-1B-Inst,NWC_ql_ldlq128_rnorm_ft,4.780605797623766,13.34630012512207,18.651636123657227,,,,,,0.6123660400927052,0.58509093263385,,0.4581968380572568,,,,,,,,,,,,,,4.780606
Llama3.2-1B-Inst,NWC_ql_ldlq128_rnorm_ft,5.986898797339406,13.195564270019531,18.56837654113769,,,,,,0.6114774394608901,0.584715565214952,,0.4602620709300669,,,,,,,,,,,,,,5.986899
Llama3.2-1B-Inst,NWC_ql_ldlq128_rnorm_ft,6.354162080534573,13.197153091430664,18.57275009155273,,,,,,0.6137307186906742,0.5864605222309426,,0.4586241276171485,,,,,,,,,,,,,,6.354162
Llama3.2-1B-Inst,QTIP_no_e2e,2.0,20.49398803710937,25.75275421142578,,,,,,0.5452963486408459,0.5174986666875269,,0.3363480985614585,,,,,,,,,,,,,,2.0
Llama3.2-1B-Inst,QTIP_no_e2e,3.0,14.493839263916016,19.748998641967773,,,,,,0.5971563256484007,0.5695780905331972,,0.4243697478991596,,,,,,,,,,,,,,3.0
Llama3.2-1B-Inst,QTIP_no_e2e,4.0,13.52223777770996,18.882741928100582,,,,,,0.613721012645402,0.5856059889285938,,0.4559179604045008,,,,,,,,,,,,,,4.0
Llama3.2-1B-Inst,QTIP_no_e2e,5.0,13.393614768981934,18.69780158996582,,,,,,0.6110727009805549,0.5834654503789694,,0.4593362768836348,,,,,,,,,,,,,,5.0
Llama3.2-1B-Inst,QTIP_no_e2e,6.0,13.374075889587402,18.721445083618164,,,,,,0.6116609425218832,0.5841382182172169,,0.4576983335707164,,,,,,,,,,,,,,6.0
Llama3.2-1B-Inst,QTIP_no_e2e,7.0,13.348846435546877,18.73523712158203,,,,,,0.6097590129919134,0.582503486063931,,0.4571286141575274,,,,,,,,,,,,,,7.0
Llama3.2-3B,FP16,,7.813621997833252,10.43141269683838,0.5530770762796255,0.3507537688442211,0.312,0.732,0.957,,,,,,,,,,,,,,,,,,nan
Llama3.2-3B,NWC_ql,2.6231791056869995,11.37783145904541,15.013357162475586,,,,,,,,,,,,,,,,,,,,,,,2.623179
Llama3.2-3B,NWC_ql,3.124863289740114,9.04037094116211,12.22347640991211,,,,,,,,,,,,,,,,,,,,,,,3.124863
Llama3.2-3B,NWC_ql,3.917704579198644,8.13940715789795,10.95876693725586,,,,,,,,,,,,,,,,,,,,,,,3.917705
Llama3.2-3B,NWC_ql,4.7482673814963725,7.917189121246338,10.60356330871582,,,,,,,,,,,,,,,,,,,,,,,4.748267
Llama3.2-3B,NWC_ql,5.957555295988207,7.842419624328613,10.493741989135742,,,,,,,,,,,,,,,,,,,,,,,5.957555
Llama3.2-3B,NWC_ql,6.325075975841,7.840927600860596,10.484753608703612,,,,,,,,,,,,,,,,,,,,,,,6.325076
Llama3.2-3B,NWC_ql_ldlq128_rnorm_ft,2.299834388153007,10.607295036315918,13.981471061706545,,,,,,0.6257114351324029,,,,,,,,,,,,,,,,,2.299834
Llama3.2-3B,NWC_ql_ldlq128_rnorm_ft,2.666442740675328,9.07297420501709,12.204448699951172,0.5142401911969727,0.3045226130653266,0.284,0.676,0.96,0.647164866700187,0.625010754116318,,0.4949437402079475,0.625010754116318,,,,,,,,,,,,,2.666443
Llama3.2-3B,NWC_ql_ldlq128_rnorm_ft,3.1641243302174624,8.340150833129883,11.242227554321287,0.5351523600876319,0.3239530988274707,0.304,0.722,0.948,0.6611199302556198,0.6401253352276218,,0.5198689645349666,0.6401253352276218,,,,,,,,,,,,,3.164124
Llama3.2-3B,NWC_ql_ldlq128_rnorm_ft,3.951681406725021,7.960330486297607,10.66510009765625,0.5476000796654052,0.3363484087102177,0.3,0.73,0.953,0.6675912480014043,0.6475927199454045,,0.5354650334710155,0.6475927199454045,,,,,,,,,,,,,3.951681
Llama3.2-3B,NWC_ql_ldlq128_rnorm_ft,4.77521807789093,7.861175537109375,10.499692916870115,0.5524795857398924,0.3487437185929648,0.31,0.736,0.954,0.6708584848039403,0.6511286682932657,,0.5384560603902578,0.6511286682932657,,,,,,,,,,,,,4.775218
